t,q_x,q_y,q_z,q_w,p_x,p_y,p_z,v_x,v_y,v_z,b_w_x,b_w_y,b_w_z,b_a_x,b_a_y,b_a_z,s_q_x,s_q_y,s_q_z,s_q_w,s_p_x,s_p_y,s_p_z,
14.295,-0.0263895736028,0.0190091109569,0.439768822481,0.897521936712,0.0192651446889,1.6525969467,2.06499864379,-1.26547556207,0.0422648927799,2.03267887971,-0.00632643094282,0.0115115555363,-0.00822104754372,0.0217510518886,-0.0663700923302,-2.49277987368e-07,-0.000290542421528,0.707069154202,-8.59267936873e-05,0.707144341261,0.199936225323,0.199928784697,0.0497958506657,
14.345,-0.0262248863212,0.0187848476569,0.441209019277,0.896824389803,-0.0436900411215,1.65481025942,2.16783854497,-1.25094913782,0.047107920043,2.08642952078,-0.00632643094282,0.0115115555363,-0.00822104754372,0.0217510518886,-0.0663700923302,-2.49277987346e-07,-0.000290542421528,0.707069154202,-8.59267936879e-05,0.707144341261,0.199936225323,0.199928784697,0.0497958506657,
14.395,-0.0261573528104,0.0186406155592,0.442530081124,0.896178245466,-0.106725169597,1.65809722255,2.27348111676,-1.23447864381,0.0524383350248,2.14024846511,-0.00631236011433,0.0115238861041,-0.00819412200162,0.0217456549477,-0.066325304615,3.51494950885e-06,-0.000295940547752,0.707069954165,-8.96798603084e-05,0.707143538678,0.199935511006,0.199927776265,0.0497909926733,
14.445,-0.0261619393121,0.0185461742624,0.443898343537,0.89550312839,-0.174248425822,1.65874821954,2.38225606681,-1.22052043362,0.0575785546968,2.19346077297,-0.00628883307669,0.0115561905753,-0.00817773229506,0.0215648556685,-0.0663596825219,-2.04542152767e-05,-0.000281655706616,0.707070366197,-8.90068376037e-05,0.707143132608,0.199942142719,0.199933145088,0.0497997303298,
14.495,-0.0260631813744,0.0188378205228,0.44518217925,0.894862377337,-0.227473846947,1.66484600403,2.49135670095,-1.18909938287,0.0644125915381,2.24393457059,-0.00632671213181,0.0115225364275,-0.00815025059844,0.0217645451289,-0.0663982856008,2.97999422351e-05,-0.000294870335742,0.707075932947,-8.27785127311e-05,0.707137561756,0.199930139193,0.199925944811,0.0497995908551,
14.545,-0.0260455507518,0.0190674724521,0.446924125187,0.893989310398,-0.285087506853,1.66611820632,2.6041564464,-1.16027802511,0.069620623791,2.29121332861,-0.00634355715182,0.0115132062668,-0.00820368291691,0.0219538028563,-0.0663875708287,8.89561507279e-05,-0.000302846362919,0.707086919307,-8.25549520491e-05,0.707126572838,0.199924964746,0.199922652209,0.0498036301472,
14.595,-0.0261070410523,0.0193203659792,0.448382578679,0.893251481389,-0.342198216089,1.67003133762,2.71963301144,-1.13096346819,0.0772242564587,2.33397222784,-0.00634179317789,0.0115112276198,-0.00820245328866,0.021941425723,-0.0663764586326,9.44615944678e-05,-0.000301853465066,0.70708611121,-8.25897991576e-05,0.707127381309,0.199925414144,0.199923043833,0.0498038584884,
14.645,-0.0262314364997,0.0195905529473,0.450021758257,0.892417244942,-0.397715923769,1.67342469879,2.83766228207,-1.10055634322,0.0833448947459,2.37434877653,-0.00634045457624,0.0115113231573,-0.00823682540458,0.0218911964168,-0.0663274672868,7.89412009114e-05,-0.000301272285101,0.70708120033,-8.24386008342e-05,0.707132292134,0.199926266919,0.199923291293,0.0498006541067,
14.695,-0.0263309981173,0.0198714050762,0.451748870022,0.891535060574,-0.451729093302,1.67671920655,2.95785992831,-1.06432501824,0.0906361116913,2.40709793263,-0.00632354576587,0.0115127692505,-0.00828932927587,0.0218969775181,-0.0662343374835,4.97955620002e-05,-0.000300710490423,0.707079410647,-8.89019754283e-05,0.707134081139,0.199930583151,0.199925631103,0.049796139766,
14.745,-0.0264472359944,0.0200743664787,0.453499564599,0.890637809902,-0.506943884926,1.67868040358,3.08098642531,-1.02988934385,0.0960867200349,2.43645278765,-0.00630686834034,0.0115260786861,-0.00834076064403,0.0218417452957,-0.0662571557073,-0.000107248952386,-0.000295728041209,0.70707353036,-8.9399794588e-05,0.707139962961,0.199934850571,0.199928060365,0.0497929963173,
14.795,-0.026564553418,0.0202574963409,0.45494439188,0.889893004041,-0.559246210033,1.68370788754,3.20436101254,-0.991458292586,0.105273281345,2.45910936999,-0.00628682324341,0.0115399544509,-0.00833545901844,0.0218342532075,-0.0662280190465,-0.000181270792767,-0.000296891881617,0.707072145688,-9.68472538636e-05,0.707141346033,0.199938964626,0.199930122961,0.0497866426477,
14.845,-0.0266487439063,0.0204536377109,0.456964967912,0.888850106179,-0.609489109637,1.68446558611,3.32889734839,-0.94657944113,0.112018040168,2.47472402087,-0.00627928529306,0.0115583731851,-0.00842946097843,0.0218537338939,-0.0661513979343,-0.000270074446795,-0.000301131809801,0.707074305071,-0.000100722823856,0.707139184519,0.199938667067,0.199929832204,0.0497828948923,
14.895,-0.0267346527212,0.0206719105193,0.458577819331,0.888011438033,-0.654931016061,1.69025043662,3.45312518398,-0.900261948024,0.118546710845,2.48525021658,-0.0062725366417,0.0115445633327,-0.00845665841028,0.0218356735328,-0.0661190228324,-0.000261865153019,-0.000295235193655,0.707071799028,-0.000104397177727,0.707141692277,0.19994425614,0.199933412027,0.049782694189,
14.945,-0.0268052758801,0.0209449548683,0.459649392946,0.887448714921,-0.695626010603,1.69995541911,3.57473017441,-0.846480655555,0.128284403959,2.48935201491,-0.00627498969109,0.0115283509412,-0.00839350752691,0.0219604219071,-0.0661139204693,-9.28132507562e-05,-0.000293029152305,0.707086532148,-0.000101498780044,0.707126961646,0.199942208721,0.199932932694,0.0497970081793,
14.995,-0.0269070935218,0.0212428331539,0.460123809553,0.887192668049,-0.734908691728,1.71545061729,3.69791636741,-0.792431411318,0.142106372611,2.48864067674,-0.00625350568005,0.0115073237099,-0.00823166642555,0.0220224835786,-0.0662075834845,-6.1028994365e-05,-0.000282523723288,0.707091372282,-0.000104322956348,0.70712212562,0.199949497223,0.199937714058,0.0498053340152,
15.045,-0.0269815945016,0.0215263017829,0.461415146421,0.886512647706,-0.773501826386,1.72341444312,3.82186832136,-0.737283788439,0.151429403044,2.48485984138,-0.00623297749875,0.0114998740419,-0.0082049774508,0.0222321559492,-0.0662638652188,-1.5387307062e-05,-0.000280874320978,0.707105943837,-0.000108436026002,0.707107554437,0.199951249231,0.199939601986,0.0498138791176,
15.095,-0.0270025436117,0.0218278641118,0.462866744175,0.885747584882,-0.809822569966,1.73078088079,3.94666017174,-0.684607721328,0.160758360379,2.48155107217,-0.00623546374429,0.0115037679011,-0.0082066075931,0.0221888260858,-0.0662789581512,-6.42014639206e-05,-0.000281876923315,0.707101232281,-0.000108889953672,0.707112265483,0.199951323198,0.199939397973,0.0498096967763,
15.145,-0.0270867400585,0.0222715899632,0.464446400763,0.884906676216,-0.842370259683,1.73908648988,4.07083596093,-0.627436072852,0.172042772251,2.47593051694,-0.00621945690147,0.0114965010562,-0.00823203366714,0.0222392717146,-0.0662414493516,-3.42504114665e-05,-0.000279066175383,0.707102780335,-0.000115138344395,0.707110717574,0.199956401603,0.199942428318,0.0498091077548,
15.195,-0.0270984662527,0.0228525623685,0.465829725131,0.884164068883,-0.870297999929,1.74871191839,4.19260080585,-0.564292703027,0.18172138617,2.4679988124,-0.00624496557449,0.0114773814421,-0.00823073355919,0.0221433217901,-0.0662515752365,0.000127138329667,-0.000271138466888,0.707100631269,-0.000104832003742,0.707112871297,0.199955500447,0.199942120483,0.0498184544292,
15.245,-0.0272013392271,0.0234694285893,0.467317002122,0.883359548878,-0.897174625427,1.75954984036,4.31705730783,-0.503119688549,0.196033056352,2.46114339213,-0.00622278166495,0.0114657202271,-0.00824377204743,0.0221229696556,-0.0662211940189,7.30827942836e-05,-0.000265823757327,0.707096681634,-0.000119742062976,0.707116820491,0.199967081989,0.199948858198,0.0498103656016,
15.295,-0.0272678442501,0.0241554362581,0.468677195085,0.882618075034,-0.919575296841,1.77102287788,4.43928520156,-0.439343853586,0.206358070006,2.45140658813,-0.00621653992656,0.0114519738014,-0.00823798938331,0.022173919848,-0.066192041697,6.1094637023e-05,-0.000258827306816,0.707106238171,-0.000118091074498,0.707107266971,0.199968654387,0.199951401128,0.0498220666169,
15.345,-0.027180547109,0.0248682064524,0.469659488614,0.882078655745,-0.940681941309,1.78123491928,4.5603761331,-0.373564715346,0.214249677322,2.44393126533,-0.0062646418216,0.0114708063055,-0.00816781193087,0.0220482719046,-0.0663010344998,8.67546796003e-05,-0.000266273291721,0.707099328322,-9.27482518243e-05,0.707114177755,0.199950981484,0.199940777061,0.0498271171987,
15.395,-0.0271682186482,0.0256377227086,0.470875075242,0.881408678529,-0.957745642796,1.79224539988,4.68154827269,-0.309260045009,0.224741871629,2.43811740948,-0.00627992502627,0.0114766348466,-0.00813800434699,0.0220605939569,-0.0663373934722,0.000103697276851,-0.000267657513975,0.707101668997,-7.85446664914e-05,0.70711183832,0.199941823498,0.199936079125,0.0498358847512,
15.445,-0.0272895558569,0.0263308736503,0.472651015682,0.880433406118,-0.976815793855,1.80153132731,4.80973994091,-0.2487358923,0.238175871458,2.4360493335,-0.00626528723434,0.0114948452024,-0.00819473328865,0.0218257434953,-0.0663069002217,-0.000367267199921,-0.000277459808441,0.707078099793,-0.000101282864603,0.70713539973,0.199950647282,0.199939796825,0.0497998675202,
15.495,-0.0273923469918,0.0270852100012,0.47398100693,0.879692023265,-0.989310951946,1.81529328298,4.93333299804,-0.180846843436,0.2530020681,2.43244259988,-0.00624236361571,0.0114985253712,-0.00817934702643,0.0218249838285,-0.066289940608,-0.000511732680925,-0.000279259188902,0.707077405851,-0.000118702777803,0.707136090197,0.199959337955,0.199944748131,0.0497881273937,
15.545,-0.027378344634,0.0279193606955,0.474279544917,0.879505456957,-0.991537203205,1.83605841281,5.04798243262,-0.105860356936,0.268679762025,2.42471239593,-0.00628036214144,0.0114438753015,-0.00800007755229,0.0219415872336,-0.0665971943188,-6.90752416021e-05,-0.000249958108839,0.707093108001,-8.08768478778e-05,0.707120405304,0.199953709301,0.199943941892,0.049838276614,
15.595,-0.0275031794343,0.0284634579944,0.475791512538,0.878667083301,-0.995072619637,1.84935397546,5.16918665461,-0.0352075876101,0.283120914451,2.42499613995,-0.00627741585155,0.011442691381,-0.00801606705042,0.0219546709754,-0.0665778451969,-5.23999129524e-05,-0.000250119755809,0.707094085846,-8.30983597226e-05,0.707119427181,0.199954783163,0.199944532962,0.0498375908321,
15.645,-0.0275863314921,0.0288148169418,0.477331386643,0.877817434302,-0.994185189163,1.86212331731,5.28906028746,0.0337126696739,0.29631808223,2.42258365167,-0.00629873657262,0.011445449562,-0.00803690228154,0.0218809964111,-0.0665478894653,3.15672775908e-05,-0.000251449483571,0.70709186368,-7.34585009826e-05,0.707121649856,0.199948905507,0.199941050011,0.0498409075655,
15.695,-0.0279230837847,0.0290002522266,0.478122077165,0.877370255987,-0.99787845594,1.88750957517,5.41833973035,0.0964693172007,0.316489060496,2.42422139093,-0.00620624250157,0.0114376524398,-0.00792516916823,0.0218542701097,-0.0665720332364,-0.000529957593937,-0.000243394567163,0.707087325549,-0.000143792995386,0.70712617978,0.199993413854,0.199965498627,0.0498021618939,
15.745,-0.0280463972206,0.0289230549263,0.479579864443,0.876572877813,-0.992270858081,1.90262873875,5.53995476892,0.162570167486,0.330386691646,2.4241209675,-0.00619590399421,0.0114519507419,-0.00793136018594,0.0219593778003,-0.0665677677937,-0.000509740672429,-0.00025167655819,0.707086709512,-0.000140781567832,0.70712679349,0.19998606363,0.199962164836,0.0497990993396,
15.795,-0.0282118599769,0.0286523724949,0.480925022211,0.875839172177,-0.98597616345,1.91923161326,5.66467118583,0.229927101389,0.344660065933,2.42722492365,-0.00618758073151,0.0114676407916,-0.00791514953055,0.0219199773783,-0.066602497271,-0.00073999710126,-0.000257383526969,0.707076577747,-0.000143946633267,0.707136921844,0.199984575639,0.199961573033,0.0497874251664,
15.845,-0.0283023193947,0.0281998469743,0.482194093224,0.875152903102,-0.972346177223,1.93764278884,5.78502529992,0.29972988969,0.359827519205,2.42460657791,-0.00620173187875,0.0114611547492,-0.00788690025855,0.0218709630872,-0.0666639659746,-0.000670698790703,-0.000256498554905,0.707073190343,-0.000136492291031,0.707140310742,0.199980857529,0.199959636333,0.0497897599928,
15.895,-0.0283684952362,0.0275131559877,0.483492784733,0.874455820403,-0.955039261864,1.95426381402,5.90443088661,0.367666738615,0.371248472567,2.42228083707,-0.00622328378233,0.011473222822,-0.00786294321171,0.0219318888676,-0.0667147131769,-0.000590816671032,-0.000262676744755,0.70707590064,-0.000113823232526,0.707137602436,0.19996444765,0.199950107464,0.0498004894855,
15.945,-0.0284534861587,0.0267155438276,0.484943928194,0.87367388959,-0.935003562327,1.97314151511,6.02524647494,0.435376136057,0.387392316479,2.41779525104,-0.0062232007056,0.011473192026,-0.00786129487332,0.0219485384148,-0.0667199574108,-0.000577865756084,-0.000263105177192,0.707076851102,-0.000112388060108,0.707136652127,0.199963249279,0.199949531986,0.0498017457681,
15.995,-0.0284915920595,0.0257945397311,0.486064574236,0.873077373762,-0.912051221301,1.99632548768,6.14636667762,0.500991354862,0.404360796129,2.41736293748,-0.00620987738018,0.0114674595396,-0.00779951026309,0.021978430893,-0.0667708684936,-0.000621617223723,-0.000257374774702,0.707080926716,-0.000116875678024,0.707132578215,0.199968982987,0.199952971274,0.0498059496561,
16.045,-0.0286077899379,0.024783849899,0.487587247186,0.872253421616,-0.886550769052,2.02257582406,6.27015151942,0.563626673907,0.425033863272,2.41754648613,-0.00617648552318,0.0114489993797,-0.00781540561228,0.0216926192411,-0.0665814312045,-0.000792176075313,-0.000229326437824,0.70707161187,-0.000172501013858,0.707141890529,0.20001815253,0.19997984544,0.0497846739732,
16.095,-0.0287139164637,0.0238826806982,0.487403838726,0.872377571101,-0.859585794852,2.06317271162,6.39385914102,0.626597739825,0.446724359216,2.41715840111,-0.00611475120648,0.0113923963183,-0.00754619025184,0.0216542246638,-0.0668634596098,-0.00102862354477,-0.000198191485285,0.707081655787,-0.000220839999799,0.707131843435,0.200065182723,0.200004484756,0.0497823299224,
16.145,-0.0285118242513,0.0229469989882,0.488626254626,0.871725240202,-0.825933336049,2.08650245543,6.51272122598,0.690941838692,0.458832429553,2.41301140255,-0.00612310776136,0.0113853897937,-0.00751214464458,0.0217152767278,-0.0669551180473,-0.000875303079937,-0.000203934435135,0.707083953418,-0.000215965279929,0.707129545833,0.200058146887,0.200001195155,0.0497825925307,
16.195,-0.0283037988472,0.0221556055013,0.48965556442,0.871174754196,-0.791817512657,2.11418104329,6.63534730788,0.749328506711,0.476401293734,2.4128775325,-0.00611738574627,0.0113658243853,-0.0074493726744,0.0215599317291,-0.0670189646574,-0.0010151557768,-0.000186968074141,0.707077963457,-0.000237304825676,0.707135533206,0.200081742584,0.200012788614,0.0497764747487,
16.245,-0.0280084463502,0.0214124360196,0.491025790085,0.870431334448,-0.753335278972,2.13842366227,6.7564144,0.81060543079,0.491279705606,2.40962939426,-0.00611966156,0.0113697557589,-0.00744086628011,0.0215556371583,-0.0670312162361,-0.00106110896889,-0.000187470000331,0.707077707917,-0.000235400231096,0.70713578923,0.200080509093,0.200012043476,0.0497773049183,
16.295,-0.0275987297645,0.020810399349,0.492427398542,0.869666887124,-0.712332387535,2.16299541221,6.87784128522,0.867264527709,0.50645980446,2.40939581469,-0.00611669103996,0.0113747205375,-0.00744109022766,0.0215587736896,-0.067027436261,-0.00111761134461,-0.000188187439224,0.707076722964,-0.000234795573409,0.707136774111,0.200079816136,0.200011561616,0.0497770633833,
16.345,-0.0271430352346,0.0203784461288,0.494165510425,0.868705026392,-0.66937877449,2.18685160751,7.00168170323,0.9214915375,0.522264519623,2.4091168827,-0.00610339851449,0.0113765433168,-0.00749773807313,0.0215056228668,-0.066953745555,-0.00134044549833,-0.000179704907329,0.707075489361,-0.000237516362706,0.707138008904,0.200086696183,0.200015456675,0.0497794505913,
16.395,-0.0266487523305,0.0201302206015,0.495525723114,0.867950964024,-0.62211129198,2.21338903349,7.12208821179,0.974229471048,0.536871781768,2.40666817578,-0.00611533924813,0.0113766093029,-0.00749270887396,0.0214169068693,-0.0669515818963,-0.00134001486161,-0.000176258515714,0.707070507441,-0.00024198203582,0.707142989702,0.200091705339,0.200017826357,0.0497758586871,
16.445,-0.0260871622336,0.0201045442854,0.496786673388,0.867247524303,-0.570090969044,2.24177172828,7.23981942305,1.02639132418,0.549460495202,2.40318532451,-0.00613717976131,0.0113576482226,-0.00747163429871,0.0213589626282,-0.0670306759009,-0.00117366096664,-0.000170633410682,0.707065589618,-0.000241943641101,0.70714790838,0.200095292578,0.200019435897,0.0497762650573,
16.495,-0.0256392744391,0.0201484281473,0.498393431142,0.866337495578,-0.51703135557,2.2681872702,7.35923680473,1.07662060119,0.562528308276,2.40087949425,-0.00613868549454,0.011361744582,-0.00750723938848,0.0213508305231,-0.0669742512333,-0.00111413410961,-0.000172292985714,0.707064996517,-0.000243018669562,0.70714850064,0.200095127014,0.200018970837,0.0497741312308,
16.545,-0.0252099035883,0.0202385895596,0.500163455431,0.865327324256,-0.464063355137,2.29261716478,7.48231557438,1.12086741991,0.57522501198,2.39891803394,-0.00614173540593,0.0113798469828,-0.00757634759192,0.0213283052269,-0.0668725078185,-0.00130602249403,-0.000171987644254,0.707061151856,-0.00023228828233,0.707152348506,0.200088642656,0.200016544255,0.049779736196,
16.595,-0.0248518889992,0.0204557082381,0.501840233691,0.864361225104,-0.406034074116,2.31923236372,7.60092083693,1.16483872434,0.585588542236,2.39644775694,-0.00615238364728,0.0113875538631,-0.00762086048945,0.0213646715255,-0.066814323982,-0.00120492014991,-0.000174796253022,0.707058698565,-0.000223978017394,0.707154803465,0.200081928271,0.200013175027,0.0497824954135,
16.645,-0.0246436567025,0.0206948861682,0.503456059676,0.86342133854,-0.348229715714,2.34821537612,7.72347984816,1.20618249971,0.599095843067,2.39615737892,-0.006139343213,0.0113899452834,-0.00766113147434,0.0213126028263,-0.0667378128344,-0.00140343273454,-0.00017107788797,0.707062800556,-0.000230617630851,0.707150700784,0.200087384865,0.200016823314,0.0497824916065,
16.695,-0.0246095038094,0.020917031727,0.505017729754,0.862504459548,-0.291404249161,2.37628594389,7.84920100591,1.24066310753,0.609118765537,2.39811884881,-0.00612037828699,0.0114165979353,-0.00768882895245,0.0212687446932,-0.0666673036033,-0.00179367029283,-0.00017669006354,0.707066609211,-0.000232208847235,0.70714689068,0.200084713707,0.200016049635,0.0497790978997,
16.745,-0.0247534323153,0.0211495811521,0.506932295162,0.861370774363,-0.230843355065,2.4038741632,7.97203071019,1.27318834923,0.621658931965,2.39867317364,-0.00609005097469,0.0114466628424,-0.00777145401662,0.0213232243923,-0.0664774669542,-0.00200832956712,-0.000185552343521,0.707077303805,-0.000237857657243,0.707136192991,0.200082030771,0.20001532057,0.0497765220857,
16.795,-0.0249745619666,0.0214603898197,0.50828371428,0.860559927443,-0.166740553985,2.43520441845,8.09232499213,1.30427611108,0.632022075221,2.3985255297,-0.00608915973927,0.0114473092195,-0.00777019104436,0.021320023618,-0.066479652083,-0.00203953905042,-0.000185539057379,0.707077587037,-0.000237618798072,0.707135909867,0.200081760978,0.200015177307,0.0497768289003,
16.845,-0.0253132402135,0.0218197710931,0.509550722886,0.859791369034,-0.099853483447,2.46772680565,8.21201957935,1.3362946027,0.640036690475,2.39788602349,-0.00610755524286,0.0114315296631,-0.00775155261548,0.0212665384986,-0.0665720551666,-0.00202260358853,-0.000177274396553,0.707071563319,-0.000233147257284,0.707141936645,0.20008411704,0.200016192395,0.04978033292,
16.895,-0.0258146251415,0.0220818012013,0.51102681072,0.858893240112,-0.0314422486403,2.49975288968,8.33112243434,1.36208636183,0.649690268544,2.39712854439,-0.00611729751739,0.0114274443075,-0.007766343024,0.0212624454184,-0.0665578104792,-0.00196730414228,-0.0001737422071,0.707071439795,-0.000232320055556,0.707142061305,0.200085736527,0.20001684695,0.0497821130766,
16.945,-0.026474819319,0.0224056145785,0.512450320664,0.858016166065,0.038967423076,2.53432380301,8.44844530626,1.38619923068,0.658707390096,2.39563232651,-0.00611868159,0.0114123138166,-0.00777334319934,0.0211957308091,-0.0665069729237,-0.00180693420626,-0.000173297651823,0.707071838828,-0.000245354114189,0.707141658019,0.200094159579,0.200020798495,0.0497756436102,
16.995,-0.0271825532087,0.0226634941821,0.513711690602,0.857232625238,0.108217124395,2.56875209171,8.56928589593,1.40515135916,0.668481610756,2.39574150024,-0.00611643868377,0.0114041926455,-0.00775825955348,0.0211164058588,-0.066515469973,-0.00191984267941,-0.0001732158494,0.707071672876,-0.000249388181418,0.707141822563,0.2000961681,0.200021372294,0.0497742440896,
17.045,-0.0279116159888,0.022762231468,0.515241630752,0.856287851398,0.176672442635,2.5991305565,8.69317302187,1.42034523509,0.671943548065,2.39746246644,-0.00613304805295,0.0114281476871,-0.00778234212491,0.0210197241436,-0.0664862788192,-0.00223774229458,-0.00017412296862,0.707064862264,-0.000239821362212,0.707148635521,0.200088705917,0.200016917001,0.0497743909031,
17.095,-0.0287650590959,0.02295529488,0.516724357357,0.855360487939,0.248168690049,2.63275919717,8.81277898826,1.43585501461,0.676985567423,2.3960964338,-0.00613055189726,0.0114278516344,-0.00779638458235,0.0210143015964,-0.0664650042592,-0.00222223821852,-0.00017486747149,0.70706484846,-0.00024201688593,0.707148648391,0.200089600062,0.20001738143,0.0497727748742,
17.145,-0.0295429762127,0.0231213190592,0.51796909301,0.854576290245,0.321101230204,2.66426407396,8.93249076346,1.44884566517,0.675589797047,2.39543210021,-0.00617227290821,0.0114382024087,-0.00777657221791,0.0210119444715,-0.0665158690425,-0.00216591099366,-0.000171170877053,0.707057522743,-0.000224988589091,0.707155979691,0.200082031855,0.200013485567,0.0497778188769,
17.195,-0.0303958054222,0.0232708673835,0.519352274179,0.853702393724,0.393689373095,2.69812532103,9.05190209838,1.45494232671,0.679049441263,2.39393344488,-0.00617080304897,0.0114401245942,-0.00777442187894,0.0210116419301,-0.066525474782,-0.00215055664728,-0.000171326117575,0.707056686591,-0.000224360583887,0.707156815888,0.200081547394,0.200013223442,0.0497777115166,
17.245,-0.0310780700503,0.0235036830847,0.52012826295,0.85319887513,0.46795940273,2.7310259631,9.17153073849,1.4630049282,0.674362438466,2.39429242386,-0.00622633642029,0.0114435655315,-0.00767814644805,0.0209885337158,-0.0666802022985,-0.00209403879267,-0.000163174767031,0.707050736354,-0.000201394526347,0.707162774074,0.200073315427,0.200009023467,0.0497894772603,
17.295,-0.0317992065461,0.023670105062,0.52144269406,0.852364976639,0.540402132367,2.76435282407,9.29194591416,1.46197034973,0.673711557,2.39477907501,-0.00622408373223,0.0114489415887,-0.00767110525438,0.020985887693,-0.0667086384157,-0.00214914238711,-0.000163017046386,0.707049982322,-0.000198146802466,0.70716352894,0.200071219708,0.200007809685,0.0497910928096,
17.345,-0.032463427848,0.0237738228402,0.523011957603,0.851375019251,0.611048951526,2.79521144182,9.41327221414,1.4569292139,0.673821473523,2.39416147068,-0.00621863520968,0.0114823277614,-0.00770477338791,0.0209222359615,-0.0666562028417,-0.00230516178812,-0.000167968394157,0.707044206753,-0.000196639761208,0.707169302795,0.200066687198,0.200005270634,0.0497850191153,
17.395,-0.0330372951186,0.0240036691598,0.524429804996,0.850473833007,0.684392530065,2.8279745338,9.53271359376,1.45133931204,0.670480997871,2.39445328997,-0.00623296257464,0.011484472047,-0.0077140310856,0.0209103797918,-0.0666360346224,-0.00225057205116,-0.000167125191358,0.707042035101,-0.000195892322468,0.707171474464,0.200066894518,0.200005508189,0.0497836782718,
17.445,-0.0336004072399,0.0241016023673,0.525580318207,0.849738462416,0.752096908703,2.85912652976,9.65483779223,1.43550378364,0.664982395021,2.39760256777,-0.00619006736666,0.0115284701217,-0.00767732270987,0.0210258960253,-0.0667290963653,-0.00260205757218,-0.000169193272801,0.707046414919,-0.00018242462845,0.707167098532,0.200056590704,0.199999617444,0.0497940862066,
17.495,-0.0340579798087,0.0243877660632,0.527045889579,0.848803817826,0.823378354475,2.89250503933,9.77462383152,1.42312984245,0.662870424383,2.39840889997,-0.00618999844786,0.0115303156412,-0.0076923388622,0.0209589671844,-0.0667005026416,-0.00261126172398,-0.000171701726136,0.707043673631,-0.000185904476005,0.70716983783,0.200057083576,0.199999871776,0.0497889236978,
17.545,-0.034430495832,0.0246816181128,0.528431056505,0.84791861473,0.89354315383,2.92438614538,9.89507190185,1.40636895463,0.657379036313,2.39956878015,-0.00619366968129,0.0115391598573,-0.00769481357444,0.0209369609638,-0.0666953359948,-0.00262155069425,-0.000172689277564,0.707042257712,-0.000183377392651,0.707171253913,0.200054762213,0.199998316708,0.0497883089416,
17.595,-0.0348194523612,0.0250485294888,0.52968310255,0.847110375205,0.963212340778,2.95688778513,10.0147837418,1.38472042676,0.651236040816,2.40019850407,-0.00619344311058,0.01154244343,-0.00767515644154,0.0209394677968,-0.0667395268358,-0.00263606664699,-0.000172893802219,0.707041696044,-0.000178742183348,0.707171816615,0.200051888851,0.199996739708,0.0497902434669,
17.645,-0.0350799614879,0.0255235478664,0.531069865523,0.846216723269,1.03327079117,2.98802967802,10.1374511767,1.36524162517,0.641306497191,2.40129601039,-0.00621873474303,0.0115386845233,-0.00768272300122,0.0210179293597,-0.0666926342939,-0.0026934577035,-0.000164380830289,0.707042280172,-0.000179514668261,0.707171234429,0.200057648458,0.200000217431,0.0497954682987,
17.695,-0.0354113629605,0.0260069594988,0.532403879975,0.84534950288,1.10099511938,3.01990187615,10.2575625556,1.34078118466,0.630947165098,2.4027006962,-0.00621873474303,0.0115386845233,-0.00768272300122,0.0210179293597,-0.0666926342939,-0.0026934577035,-0.000164380830289,0.707042280172,-0.000179514668262,0.707171234429,0.200057648458,0.200000217431,0.0497954682987,
17.745,-0.0357308545841,0.026409623797,0.533930075903,0.844360415846,1.16337094317,3.04849709133,10.3759881139,1.3061855837,0.619394618404,2.40439625476,-0.00618904290726,0.0115781449331,-0.00771437057193,0.0209706949144,-0.0667048811236,-0.00280767445854,-0.000175726250981,0.707038023243,-0.00017430251915,0.707175489131,0.200047070537,0.199994672592,0.0497878110765,
17.795,-0.0360042804766,0.0269985615823,0.535261041081,0.843487040423,1.22796802744,3.07925350516,10.496232175,1.2729737344,0.608350072827,2.40564126418,-0.00618904290726,0.0115781449331,-0.00771437057193,0.0209706949144,-0.0667048811236,-0.00280767445854,-0.000175726250981,0.707038023243,-0.00017430251915,0.707175489131,0.200047070537,0.199994672592,0.0497878110765,
17.845,-0.0363471541111,0.0275903229997,0.536462939433,0.842689250602,1.28893180758,3.11193889519,10.6131513623,1.23497220775,0.598317440995,2.40783560879,-0.0061338350366,0.0115856906995,-0.00768816158491,0.0211087161127,-0.0667024020569,-0.00276414689123,-0.000185521478192,0.70704982302,-0.000177456813216,0.707163688164,0.200042889095,0.199992775665,0.0497879955074,
17.895,-0.0365542840922,0.0283493424175,0.537738272492,0.8418418197,1.35133054462,3.1437163084,10.7361602389,1.19972691309,0.586716521566,2.41198978953,-0.0061463445348,0.0115635336503,-0.00767554468309,0.0210852171797,-0.0666957436501,-0.00284104934969,-0.000182041533214,0.707049756985,-0.000178600748783,0.707163754805,0.200045771131,0.199994453525,0.0497900544784,
17.945,-0.0368078632187,0.0290421267413,0.53876705102,0.841149095473,1.40847289616,3.17243618913,10.8535401796,1.15640815992,0.571325098192,2.4117525945,-0.00612123067261,0.0115747212676,-0.00762768577629,0.0211420044117,-0.0668210949828,-0.0027987026851,-0.000184773877328,0.70705050305,-0.000171284917248,0.707163009961,0.200039481952,0.199991104171,0.0497927125264,
